Lead_ID,First_Name,Last_Name,Email_Address,Phone,Company,Job_Title,Industry_Sector,Status,Source,Country_Code,State,Zip_Code,Annual_Revenue_USD,Employee_Count,Size,Rating,Score,Campaign_Code,Product_Interest,Date_Created,Date_Converted,Last_Activity,Notes,Web_Site,Region
LATAM-LEAD-000179,Carlos,Oliveira,carlos.oliveira@cloudchile.com.br,+54 9 73 8596-3243,CloudChile,Jefe de TI,Financial Services,Converted,,AR,SP,36687.0,41101108.0,776.0,1000+,HOT,18.0,PROMO-NAVIDAD-2024,Analytics Platform,2023-02-06,2023-06-27,2023-02-25,Lead from web form,www.cloudchile.com.br,LATAM
LATAM-LEAD-000180,Luis,Martínez,luis.martínez@dataargentina.com.ar,+51 557777489,DataArgentina,CEO,Technology,NEW,Referral,Brasil,RJ,,3389029.0,4253.0,1000+,B,,CUMBRE-TECH-2024,cloud suite,2024-03-19,2024-04-01,2024-05-27,,www.dataargentina.com.br,LATAM
LATAM-LEAD-000181,Ana,López,ana.lópez@example.com,+51 192120575,,CEO,Tech,Converted,Web Form,Chile,BA,47491.0,40324648.0,4616.0,Small,,91.0,T4-2024-WEBINAR,Cloud Suite,2024-02-20,2024-04-03,2024-03-09,,,LATAM
LATAM-LEAD-000182,Carmen,Santos,carmen.santos@innovacolombia.cl,+54 9 77 1983-9861,InnovaColombia,Gerente,Retail,Converted,,,SP,93631.0,,2237.0,201-1000,Warm,49.0,,Security Suite,2024-02-06,2024-02-07,,,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000183,Fernando,Costa,fernando.costa@dataargentina.com.br,+56 210712765,DataArgentina,VP Marketing,Health,Nurturing,Email Marketing,CL,,,30352875.0,305.0,11-50,Hot,,EMAIL-NUTRICION,cloud suite,2023-07-17,,2023-07-30,Lead from web form,www.dataargentina.com.br,LATAM
LATAM-LEAD-000184,Fernando,Costa,fernando.costa@innovacolombia.com.co,+54 9 64 2848-2395,InnovaColombia,Dir,Consumer Goods,,Advertisement,CL,,78329.0,13468503.0,547.0,Large,Hot,3.0,CUMBRE-TECH-2024,Cloud,2024-09-17,,2024-10-11,,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000185,Maria,Fernández,maria.fernández@solucionessmart.com.ar,+54 9 85 9342-3672,SolucionesSmart,CTO,Healthcare,Converted,Partner,CL,SP,73173.0,3006777.0,,Small,B,54.0,,Integration Tools,2024-05-14,2024-10-01,2024-06-09,,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000186,Ana,Silva,ana.silva@cloudchile.com.co,+56 373853847,CloudChile,Jefe de TI,Financial Services,Converted,Website,Chile,SP,26486.0,24971664.0,3503.0,11-50,A,,,Integration Tools,2024-11-21,2025-03-20,2024-11-21,Lead from web form,www.cloudchile.com.br,LATAM
LATAM-LEAD-000187,José,Morales,josé.morales@tecnobrasil.com.co,+54 9 24 2980-9212,TecnoBrasil,CTO,Healthcare,Nurturing,Email Marketing,BR,MG,61109.0,40535716.0,,Large,Warm,,T4-2024-WEBINAR,cloud suite,2024-07-24,,,Lead from Cold Call,,LATAM
LATAM-LEAD-000188,Ricardo,Rodríguez,ricardo.rodríguez@example.com.co,+55 89 96999-2971,,Dir,Consumer Goods,New,Website,Colombia,,89942.0,26860394.0,3739.0,Medium,B,,,,2023-03-20,,2023-05-26,Lead from LinkedIn,,LATAM
LATAM-LEAD-000189,Luis,Rodríguez,luis.rodríguez@tecnobrasil.com.ar,+54 9 56 4215-8518,TecnoBrasil,Dir,Retail,Converted,Cold Call,BR,,,41960291.0,3767.0,1-10,C,61.0,t4-2024-webinar,Analytics Platform,2022-02-05,,2022-02-19,Lead from Website,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000190,Maria,Martínez,maria@invalid,+55 61 95712-4423,TecnoBrasil,CTO,Finance,Converted,Email Marketing,Peru,,36647.0,19495963.0,1705.0,Small,HOT,76.0,PROMO-NAVIDAD-2024,Cloud Suite,2022-07-16,2022-08-24,2022-09-05,Lead from Referral,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000191,Miguel,García,,+55 73 92272-7679,FuturoTech,VP Marketing,Education,Nurturing,Cold Call,CO,,53656.0,39844864.0,4090.0,51-200,B,,T4-2024-WEBINAR,,2024-03-04,,2024-05-29,Lead from Web Form,www.futurotech.com.br,LATAM
LATAM-LEAD-000192,Ricardo,Silva,ricardo.silva@dataargentina.com,+55 28 98118-2876,DataArgentina,VP Marketing,,,LinkedIn,,,35971.0,21592838.0,1788.0,Medium,A,11.0,T4-2024-WEBINAR,Cloud Suite,2023-09-15,,2023-11-29,,www.dataargentina.com.br,LATAM
LATAM-LEAD-000193,Patricia,García,patricia.garcía@dataargentina.com.br,+56 460693834,DataArgentina,CTO,Financial Services,New,Email Marketing,CO,,91919.0,41817388.0,414.0,1000+,A,53.0,EMAIL-NUTRICION,Cloud Suite,2024-06-27,,2024-08-19,Lead from None,www.dataargentina.com.br,LATAM
LATAM-LEAD-000194,Carlos,Pérez,carlos.pérez@dataargentina.com,+54 9 99 5201-8503,DataArgentina,Gerente,Education,,LinkedIn,Brasil,SP,,36907879.0,2013.0,1-10,,25.0,,Integration Tools,2022-10-15,,2022-11-21,Lead from Referral,www.dataargentina.com.br,LATAM
LATAM-LEAD-000195,Maria,Morales,maria.morales@digitalperu.com.br,+55 72 96998-8846,DigitalPeru,Director,Health,Nurturing,Advertisement,Colombia,RJ,81131.0,14645442.0,1944.0,Medium,C,,t4-2024-webinar,,2022-10-14,,2023-01-03,,www.digitalperu.com.br,LATAM
LATAM-LEAD-000196,José,Fernández,josé.fernández@cloudchile.com,+55 92 96505-2402,CloudChile,VP Marketing,Education,,Cold Call,BR,,80487.0,145349.0,4767.0,1 to 10,A,72.0,,Cloud Suite,2023-01-12,,,Lead from Advertisement,www.cloudchile.com.br,LATAM
LATAM-LEAD-000197,José,López,JOSÉ.LÓPEZ@solucionessmart.com,+55 19 94766-3044,SolucionesSmart,,Financial Services,New,Partner,Chile,,19171.0,9433173.0,2897.0,Medium,C,68.0,,Integration Tools,2024-10-12,,,,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000198,Fernando,López,,+57 389663020,TecnoBrasil,Dir,TECH,Converted,Website,BR,MG,74392.0,31175130.0,1918.0,1-10,Cold,2.0,T4-2024-WEBINAR,Cloud Suite,2022-04-25,,2022-05-14,Lead from Web Form,,LATAM
LATAM-LEAD-000199,Fernando,López,fernando.lópez@tecnobrasil.cl,+55 39 93097-7685,TecnoBrasil,Dir,Retail,Converted,Referral,PE,MG,15485.0,,1612.0,1-10,Cold,100.0,PROMO-NAVIDAD-2024,Integration Tools,2024-10-07,2024-10-13,2024-11-30,,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000200,Patricia,González,patricia.gonzález@solucionessmart.com.br,+57 519863392,SolucionesSmart,Dir,Education,Disqualified,Partner,PE,MG,59863.0,33181101.0,2974.0,1000+,B,28.0,CUMBRE-TECH-2024,Security Suite,2023-05-05,,2023-06-09,Lead from Partner,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000201,Fernando,Costa,fernando.costa@futurotech.cl,,FuturoTech,Jefe de TI,,Nurturing,,CL,MG,38289.0,26382316.0,4250.0,Small,A,,t4-2024-webinar,cloud suite,2023-12-26,,2024-02-10,Lead from Web Form,www.futurotech.com.br,LATAM
LATAM-LEAD-000202,Patricia,Rodríguez,patricia.rodríguez@innovacolombia.cl,,InnovaColombia,VP Marketing,Consumer Goods,,Email Marketing,CO,,,20608574.0,498.0,Small,Hot,68.0,CUMBRE-TECH-2024,Integration Tools,2022-11-22,,2022-11-23,,,LATAM
LATAM-LEAD-000203,José,Fernández,josé.fernández@innovacolombia.com,+57 816136735,InnovaColombia,Gerente,Retail,NEW,,Brazil,,,23666224.0,324.0,51-200,Hot,43.0,T4-2024-WEBINAR,,2022-04-04,,,Lead from Trade Show,,LATAM
LATAM-LEAD-000204,Ana,Santos,ana.santos@cloudchile.cl,+51 207986615,CloudChile,Director,Healthcare,Nurturing,LinkedIn,PE,SP,31871.0,12491690.0,2174.0,51-200,,48.0,PROMO-NAVIDAD-2024,cloud suite,2024-08-08,,2024-08-22,Lead from None,www.cloudchile.com.br,LATAM
LATAM-LEAD-000205,Ana,Pérez,ana.pérez@innovacolombia.com.br,+51 186781613,InnovaColombia,Dir,Retail,Converted,Email Marketing,Brasil,,49903.0,24090018.0,1811.0,Large,Hot,53.0,PROMO-NAVIDAD-2024,Integration Tools,2023-12-18,2024-01-08,,Lead from Partner,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000206,Ana,González,ana.gonzález@digitalperu.cl,+51 279085302,DigitalPeru,VP Marketing,Manufacturing,Converted,Referral,BR,SP,78907.0,,3631.0,Medium,Cold,,,Cloud Suite,2024-02-29,2024-03-23,2024-03-29,,www.digitalperu.com.br,LATAM
LATAM-LEAD-000207,Ana,Silva,ana.silva@innovacolombia.com.br,+51 679662627,InnovaColombia,VP Ventas,Healthcare,,Website,,MG,23101.0,14549413.0,1887.0,,Hot,44.0,T4-2024-WEBINAR,,2023-11-20,,2023-12-09,,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000208,Ana,López,ana.lópez@digitalperu.com.br,+55 56 96079-8234,DigitalPeru,VP Marketing,Finance,Converted,Cold Call,Peru,SP,48378.0,19241969.0,1599.0,11-50,A,31.0,EMAIL-NUTRICION,Cloud,2024-01-21,2024-06-11,2024-01-31,Lead from Website,www.digitalperu.com.br,LATAM
LATAM-LEAD-000209,José,Costa,,+55 84 91879-8662,,Dir,Healthcare,Converted,Partner,Chile,MG,31197.0,28779692.0,693.0,1-10,HOT,79.0,PROMO-NAVIDAD-2024,Analytics Platform,2024-09-17,2024-12-09,,Lead from Partner,,LATAM
LATAM-LEAD-000210,Patricia,Santos,patricia@invalid,+55 75 97392-8984,SolucionesSmart,Gerente,Finance,Converted,Website,AR,,20613.0,13286673.0,,1000+,C,,PROMO-NAVIDAD-2024,Cloud Suite,2024-06-25,2024-10-27,,Lead from None,,LATAM
LATAM-LEAD-000211,Isabel,Pérez,isabel.pérez@tecnobrasil.cl,+54 9 60 1773-4895,TecnoBrasil,Gerente,Manufacturing,Disqualified,Web Form,Peru,RJ,99763.0,45695103.0,573.0,,Cold,54.0,,Cloud,2023-03-13,,,,,LATAM
LATAM-LEAD-000212,Fernando,Costa,FERNANDO.COSTA@cloudchile.com.co,+54 9 30 3439-1047,CloudChile,Director,Retail,Converted,,PE,BA,32781.0,,1623.0,11-50,,92.0,t4-2024-webinar,Integration Tools,2024-07-03,,2024-07-04,,www.cloudchile.com.br,LATAM
LATAM-LEAD-000213,Ricardo,Costa,ricardo.costa@dataargentina.cl,+54 9 33 1756-1700,DataArgentina,Gerente,Education,,Cold Call,Brasil,,16600.0,692905.0,3562.0,201-1000,B,3.0,t4-2024-webinar,,2024-09-07,,2024-11-23,Lead from Cold Call,,LATAM
LATAM-LEAD-000214,Carlos,Pérez,carlos.pérez@solucionessmart.cl,+54 9 70 3322-7478,SolucionesSmart,Jefe de TI,Education,Contacted,Partner,Brasil,MG,20256.0,30040433.0,962.0,,,54.0,PROMO-NAVIDAD-2024,Cloud,2022-06-15,,2022-06-28,,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000215,Miguel,González,miguel.gonzález@innovacolombia.com,+55 15 92717-3290,InnovaColombia,CEO,,NEW,Website,,BA,19023.0,26338378.0,1451.0,Large,,27.0,T4-2024-WEBINAR,Security Suite,2022-02-21,,2022-03-07,,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000216,Maria,Costa,maria.costa@digitalperu.com,+54 9 63 4394-7810,DigitalPeru,CTO,Finance,Contacted,Web Form,AR,MG,84105.0,34360002.0,188.0,201-1000,,99.0,PROMO-NAVIDAD-2024,Cloud Suite,2022-12-23,,,Lead from Advertisement,www.digitalperu.com.br,LATAM
LATAM-LEAD-000217,Ricardo,García,ricardo.garcía@futurotech.com.ar,+51 221992963,FuturoTech,VP Ventas,Finance,Contacted,Web Form,CL,RJ,15725.0,3447361.0,1199.0,1 to 10,Warm,,EMAIL-NUTRICION,Analytics Platform,2023-04-10,,,,www.futurotech.com.br,LATAM
LATAM-LEAD-000218,Fernando,García,fernando.garcía@tecnobrasil.com.br,+54 9 96 8343-9615,TecnoBrasil,Dir,TECH,NEW,,PE,,47337.0,30218169.0,475.0,Small,Cold,17.0,T4-2024-WEBINAR,Integration Tools,2022-06-29,,,,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000219,Carmen,López,carmen@invalid,+55 37 95134-7658,SolucionesSmart,CEO,Financial Services,Contacted,Partner,Argentina,RJ,58040.0,30207139.0,3404.0,11-50,,77.0,EMAIL-NUTRICION,Analytics Platform,2024-11-24,,2025-02-03,Lead from Referral,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000220,Ana,Pérez,ana.pérez@tecnobrasil.com.br,+54 9 73 6702-4088,TecnoBrasil,VP Ventas,Financial Services,Qualified,Partner,Argentina,RJ,25798.0,16345507.0,,1 to 10,C,4.0,T4-2024-WEBINAR,Security Suite,2024-03-13,,2024-03-20,,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000221,Patricia,Martínez,patricia.martínez@digitalperu.com.ar,,DigitalPeru,gerente,Financial Services,Converted,Cold Call,Colombia,RJ,30201.0,,2811.0,11-50,HOT,8.0,,,2024-01-31,,2024-03-12,Lead from Referral,www.digitalperu.com.br,LATAM
LATAM-LEAD-000222,Luis,González,luis.gonzález@futurotech.com.co,+55 79 96474-4821,FuturoTech,Dir,Consumer Goods,Contacted,Trade Show,Chile,,82726.0,15786977.0,,Medium,A,77.0,PROMO-NAVIDAD-2024,Cloud Suite,2023-01-03,,2023-03-04,Lead from None,www.futurotech.com.br,LATAM
LATAM-LEAD-000223,Carmen,Fernández,carmen.fernández@tecnobrasil.com.ar,,TecnoBrasil,Gerente,Health,Disqualified,web form,Peru,SP,93368.0,12728712.0,771.0,Medium,,8.0,PROMO-NAVIDAD-2024,Analytics Platform,2024-05-27,,2024-07-26,,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000224,Carlos,González,carlos.gonzález@cloudchile.com.ar,+51 283326386,CloudChile,CTO,Financial Services,Nurturing,web form,CO,RJ,18038.0,16584188.0,1932.0,Medium,C,1.0,T4-2024-WEBINAR,Cloud,2022-09-05,,,Lead from Trade Show,,LATAM
LATAM-LEAD-000225,Luis,Pérez,LUIS.PÉREZ@digitalperu.cl,+57 541686640,DigitalPeru,Jefe de TI,TECH,New,Referral,Brasil,,18536.0,28052749.0,76.0,1 to 10,B,,EMAIL-NUTRICION,Security Suite,2022-11-15,,,Lead from Referral,www.digitalperu.com.br,LATAM
LATAM-LEAD-000226,Isabel,Silva,ISABEL.SILVA@solucionessmart.com,,SolucionesSmart,VP Ventas,Tech,Qualified,Referral,PE,SP,,25824898.0,2198.0,51-200,Cold,,PROMO-NAVIDAD-2024,Analytics Platform,2023-09-30,,2023-11-17,Lead from Website,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000227,Miguel,Fernández,miguel.fernández@cloudchile.com.br,+51 940133774,CloudChile,CEO,Consumer Goods,Nurturing,Website,Brazil,RJ,50048.0,,1228.0,1000+,Hot,86.0,PROMO-NAVIDAD-2024,Cloud,2022-12-10,,2023-01-13,Lead from LinkedIn,www.cloudchile.com.br,LATAM
LATAM-LEAD-000228,Ricardo,Pérez,ricardo.pérez@innovacolombia.com.co,+51 140031768,InnovaColombia,gerente,Tech,Converted,Email Marketing,AR,,83665.0,41722404.0,4552.0,Small,C,,CUMBRE-TECH-2024,Analytics Platform,2023-05-03,2023-05-30,2023-05-05,Lead from Email Marketing,,LATAM
LATAM-LEAD-000229,Fernando,Costa,fernando.costa@solucionessmart.com.co,+57 404276135,SolucionesSmart,Jefe de TI,Retail,NEW,Email Marketing,Peru,,63065.0,17455309.0,4511.0,,A,,,cloud suite,2023-07-12,,2023-08-16,,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000230,Isabel,García,isabel.garcía@digitalperu.com.co,+57 590684068,DigitalPeru,Gerente,Tech,,Referral,Colombia,SP,66784.0,5804490.0,3617.0,11-50,Warm,,PROMO-NAVIDAD-2024,cloud suite,2023-08-07,,2023-10-03,,www.digitalperu.com.br,LATAM
LATAM-LEAD-000231,Carmen,López,carmen.lópez@futurotech.com.br,+54 9 94 5792-5272,FuturoTech,Dir,TECH,Converted,Website,BR,,58226.0,43026939.0,4724.0,,C,,CUMBRE-TECH-2024,Security Suite,2023-10-30,2024-03-17,2023-11-01,Lead from Partner,www.futurotech.com.br,LATAM
LATAM-LEAD-000232,Laura,Fernández,laura.fernández@innovacolombia.com.ar,+54 9 70 9799-3749,InnovaColombia,Jefe de TI,Finance,Converted,Referral,AR,RJ,99455.0,36266127.0,4028.0,Medium,Cold,38.0,,cloud suite,2024-09-19,,,Lead from LinkedIn,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000233,Luis,Fernández,LUIS.FERNÁNDEZ@innovacolombia.com.ar,+56 926545511,InnovaColombia,Director,Healthcare,New,Advertisement,CO,,90005.0,202930.0,4136.0,Small,Cold,90.0,EMAIL-NUTRICION,Integration Tools,2024-04-13,,2024-05-31,Lead from Web Form,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000234,Miguel,Martínez,miguel.martínez@futurotech.cl,+54 9 61 9334-7185,FuturoTech,CEO,Retail,Converted,Referral,CO,,35713.0,29610748.0,737.0,Large,Hot,28.0,T4-2024-WEBINAR,Integration Tools,2022-10-28,2023-02-14,2022-12-12,Lead from Partner,,LATAM
LATAM-LEAD-000235,Miguel,Oliveira,miguel.oliveira@futurotech.com,+57 384505193,FuturoTech,,Education,NEW,web form,AR,RJ,75855.0,9383660.0,1568.0,Large,HOT,3.0,PROMO-NAVIDAD-2024,Integration Tools,2023-05-17,,2023-07-09,Lead from Trade Show,,LATAM
LATAM-LEAD-000236,José,Silva,JOSÉ.SILVA@example.com.br,+56 799801244,,CEO,Technology,Contacted,web form,Peru,,,38417508.0,284.0,Medium,C,92.0,,Analytics Platform,2024-05-12,,2024-06-18,Lead from Email Marketing,,LATAM
LATAM-LEAD-000237,Ana,Pérez,ana.pérez@solucionessmart.com.ar,+54 9 14 1220-1603,SolucionesSmart,CTO,Finance,Converted,Web Form,Peru,SP,,20747043.0,2972.0,Medium,Warm,,t4-2024-webinar,cloud suite,2024-05-15,,2024-07-26,Lead from Partner,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000238,Maria,Santos,maria.santos@dataargentina.cl,+54 9 64 2523-9367,DataArgentina,VP Marketing,Health,NEW,Advertisement,PE,,86487.0,45144454.0,3150.0,,Cold,2.0,t4-2024-webinar,Security Suite,2023-10-14,,2023-11-30,Lead from web form,www.dataargentina.com.br,LATAM
LATAM-LEAD-000239,Carlos,Pérez,,+55 33 98132-7927,DataArgentina,CTO,Technology,Nurturing,Email Marketing,AR,RJ,65355.0,10539861.0,,1-10,C,,T4-2024-WEBINAR,Cloud,2023-07-20,,2023-07-24,Lead from Trade Show,www.dataargentina.com.br,LATAM
LATAM-LEAD-000240,Ana,García,ANA.GARCÍA@dataargentina.com.ar,+54 9 43 5620-2689,DataArgentina,Gerente,TECH,Converted,Website,BR,RJ,73026.0,24081270.0,4411.0,Medium,,63.0,EMAIL-NUTRICION,Security Suite,2023-06-03,,,,,LATAM
LATAM-LEAD-000241,Carmen,Santos,carmen.santos@innovacolombia.com.co,+54 9 20 6722-4441,InnovaColombia,Dir,Health,Converted,,Chile,SP,88946.0,41883173.0,484.0,1 to 10,B,86.0,T4-2024-WEBINAR,Analytics Platform,2022-01-18,2022-03-10,2022-03-29,Lead from Email Marketing,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000242,Fernando,Santos,fernando.santos@futurotech.com.br,+54 9 83 2502-9974,FuturoTech,Gerente,TECH,Converted,Web Form,Argentina,SP,60486.0,8631903.0,1427.0,1000+,Cold,,,Security Suite,2024-08-01,2024-09-26,2024-08-31,Lead from Web Form,www.futurotech.com.br,LATAM
LATAM-LEAD-000243,Laura,Santos,laura.santos@cloudchile.com.br,+54 9 35 5087-2373,CloudChile,Jefe de TI,,Qualified,Email Marketing,Chile,,,,1564.0,1-10,B,57.0,EMAIL-NUTRICION,Cloud,2022-05-10,,,Lead from Web Form,www.cloudchile.com.br,LATAM
LATAM-LEAD-000244,Laura,López,laura.lópez@solucionessmart.com.co,+57 425962070,SolucionesSmart,Director,Health,Converted,Cold Call,Peru,RJ,90461.0,40227820.0,1260.0,1-10,,10.0,,,2023-09-13,,2023-09-15,Lead from Referral,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000245,Laura,López,laura.lópez@futurotech.com.ar,+55 25 96627-9774,FuturoTech,VP Ventas,Tech,Converted,,BR,,,23979994.0,3304.0,51-200,,72.0,EMAIL-NUTRICION,Analytics Platform,2022-07-11,2023-01-07,,,,LATAM
LATAM-LEAD-000246,Patricia,Morales,patricia.morales@dataargentina.cl,+51 773555318,DataArgentina,,Technology,Converted,LinkedIn,BR,,,31191709.0,2199.0,,C,94.0,PROMO-NAVIDAD-2024,Security Suite,2022-01-08,2022-02-13,2022-03-20,Lead from Referral,,LATAM
LATAM-LEAD-000247,Carmen,Santos,carmen.santos@digitalperu.com.br,+55 90 98454-7544,DigitalPeru,Gerente,Tech,Converted,Web Form,AR,RJ,33845.0,28185665.0,2471.0,Large,B,51.0,t4-2024-webinar,Cloud,2023-11-17,2023-11-29,2023-11-22,Lead from Web Form,,LATAM
LATAM-LEAD-000248,Maria,Costa,maria.costa@solucionessmart.cl,+55 75 99156-9063,SolucionesSmart,gerente,Health,Disqualified,,Colombia,MG,90392.0,16048756.0,,Medium,Hot,16.0,PROMO-NAVIDAD-2024,cloud suite,2024-06-11,,2024-06-22,Lead from LinkedIn,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000249,Carlos,Rodríguez,carlos.rodríguez@example.com.br,+55 52 91986-5200,,gerente,Consumer Goods,NEW,Email Marketing,,,84650.0,5026988.0,1009.0,1000+,HOT,93.0,T4-2024-WEBINAR,Security Suite,2023-07-22,,2023-09-16,,,LATAM
LATAM-LEAD-000250,Ana,Fernández,ana.fernández@solucionessmart.cl,+55 60 98084-1128,SolucionesSmart,gerente,Manufacturing,,,CO,,64246.0,22361934.0,1232.0,1 to 10,Cold,84.0,t4-2024-webinar,Cloud,2022-07-10,,2022-07-30,Lead from Cold Call,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000251,Carlos,Santos,carlos.santos@innovacolombia.com.co,+55 64 97945-7709,InnovaColombia,,Health,Converted,Web Form,Peru,BA,82307.0,18138917.0,4716.0,Small,HOT,10.0,PROMO-NAVIDAD-2024,Security Suite,2022-11-12,2023-03-04,2022-11-22,Lead from Email Marketing,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000252,Ricardo,Morales,ricardo.morales@solucionessmart.com.br,+55 91 94769-9627,SolucionesSmart,VP Marketing,,NEW,Cold Call,CL,SP,95447.0,,4048.0,Medium,B,34.0,,Integration Tools,2022-11-21,,2022-12-31,,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000253,Ricardo,López,ricardo.lópez@digitalperu.com.br,+55 36 95750-9262,DigitalPeru,VP Ventas,Technology,NEW,Referral,CL,SP,,38728345.0,1281.0,51-200,B,,,Security Suite,2022-08-17,,2022-09-13,Lead from Website,www.digitalperu.com.br,LATAM
LATAM-LEAD-000254,Isabel,López,isabel.lópez@futurotech.com,+55 36 93220-5915,FuturoTech,gerente,Technology,Disqualified,Referral,Chile,MG,59116.0,35465268.0,3991.0,11-50,C,34.0,EMAIL-NUTRICION,Cloud Suite,2022-04-10,,2022-06-23,,www.futurotech.com.br,LATAM
LATAM-LEAD-000255,Patricia,López,patricia.lópez@example.cl,+54 9 99 5897-2031,,Director,Consumer Goods,,Cold Call,,BA,92121.0,10405497.0,2995.0,1-10,Cold,45.0,CUMBRE-TECH-2024,,2023-07-02,,2023-09-23,Lead from LinkedIn,,LATAM
LATAM-LEAD-000256,Fernando,García,fernando.garcía@tecnobrasil.com.ar,+55 87 96074-7515,TecnoBrasil,,,Converted,,AR,,68433.0,1601617.0,2823.0,11-50,Warm,8.0,EMAIL-NUTRICION,Integration Tools,2024-10-15,,2024-10-23,,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000257,Luis,Rodríguez,luis.rodríguez@dataargentina.cl,+55 96 94006-9476,DataArgentina,Jefe de TI,,Qualified,web form,Colombia,,55941.0,21523785.0,310.0,Large,Hot,38.0,t4-2024-webinar,Cloud,2023-09-21,,2023-12-20,,www.dataargentina.com.br,LATAM
LATAM-LEAD-000258,Ana,López,ana.lópez@example.com.br,+55 88 90880-8976,,VP Marketing,TECH,Converted,LinkedIn,AR,BA,87822.0,8487894.0,401.0,11-50,Warm,82.0,CUMBRE-TECH-2024,Integration Tools,2024-10-05,2025-02-27,2024-11-03,Lead from web form,,LATAM
LATAM-LEAD-000259,Luis,García,luis.garcía@dataargentina.com,+55 38 95613-5429,DataArgentina,,Manufacturing,NEW,Referral,CL,BA,91208.0,10276968.0,1194.0,,C,44.0,,Cloud Suite,2023-06-22,,2023-09-16,Lead from Email Marketing,www.dataargentina.com.br,LATAM
LATAM-LEAD-000260,Patricia,Rodríguez,patricia.rodríguez@example.com,+55 91 91926-4168,,VP Marketing,Healthcare,Contacted,LinkedIn,Argentina,BA,49398.0,,3290.0,1 to 10,HOT,12.0,CUMBRE-TECH-2024,,2024-01-12,,2024-04-06,Lead from LinkedIn,,LATAM
LATAM-LEAD-000261,Luis,Santos,luis.santos@solucionessmart.cl,+54 9 25 8560-1416,SolucionesSmart,CEO,Consumer Goods,New,Partner,Brasil,,90710.0,44328330.0,869.0,Large,Hot,58.0,,cloud suite,2023-10-17,,2023-12-29,,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000262,Laura,Fernández,laura.fernández@cloudchile.cl,+51 690211450,CloudChile,Dir,Tech,Converted,Advertisement,CL,BA,66156.0,16216378.0,2926.0,,,,T4-2024-WEBINAR,Integration Tools,2023-10-03,,,Lead from LinkedIn,,LATAM
LATAM-LEAD-000263,Maria,García,maria.garcía@innovacolombia.com,,InnovaColombia,VP Ventas,Finance,Nurturing,Website,AR,RJ,98129.0,21148576.0,4661.0,Medium,HOT,8.0,t4-2024-webinar,Security Suite,2023-12-09,,2023-12-11,,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000264,Ricardo,Silva,ricardo.silva@tecnobrasil.cl,+55 13 98415-3852,TecnoBrasil,Jefe de TI,Healthcare,Nurturing,Website,CL,,87502.0,47582339.0,569.0,51-200,,74.0,T4-2024-WEBINAR,Cloud Suite,2024-07-23,,2024-10-17,,,LATAM
LATAM-LEAD-000265,José,Santos,josé.santos@digitalperu.com.co,+54 9 28 6458-6015,DigitalPeru,VP Marketing,Education,Converted,Advertisement,AR,BA,58798.0,12237542.0,2607.0,1000+,B,14.0,,Cloud Suite,2022-12-07,2023-03-14,2023-03-05,Lead from Email Marketing,,LATAM
LATAM-LEAD-000266,Miguel,González,miguel.gonzález@innovacolombia.com,+54 9 66 8026-9404,InnovaColombia,CTO,Financial Services,Converted,,AR,SP,97917.0,,,11-50,B,31.0,PROMO-NAVIDAD-2024,Analytics Platform,2024-11-12,,2024-11-19,Lead from Referral,,LATAM
LATAM-LEAD-000267,José,Pérez,josé.pérez@innovacolombia.com.co,+55 83 90173-7910,InnovaColombia,,Tech,Converted,Referral,CO,,28924.0,25143453.0,,Medium,HOT,8.0,t4-2024-webinar,Integration Tools,2024-03-08,,,,,LATAM
